title,product_url,new_price,old_price,discount,features
Apple MacBook Air 13 MW133 M4 Chip 10 Core CPU 10 Core GPU 16GB Ram 512GB SSD Midnight ,https://www.mega.pk/laptop_products/26785/Apple-MacBook-Air-13-MW133-M4-Chip-10-Core-CPU-10-Core-GPU-16GB-Ram-512GB-SSD-Midnight.html,"384,999 - PKR
374,999 - PKR","384,999 - PKR",3 % Off,Apple M4 Chip|RAM: 16GB|Screen: 13.6 Inch|OS: macOS|Storage: 512GB SSD|Speed: 10 Core CPU with 4 performance cores and 6 efficiency cores
Apple MacBook Air 13 MC6T4 M4 Chip 10 Core CPU 8 Core GPU 16GB Ram 256GB SSD Sky Blue ,https://www.mega.pk/laptop_products/26583/Apple-MacBook-Air-13-MC6T4-M4-Chip-10-Core-CPU-8-Core-GPU-16GB-Ram-256GB-SSD-Sky-Blue.html,"339,999 - PKR",,N/A,Apple M4 Chip|RAM: 16GB|Screen: 13.6 Inch|OS: macOS|Storage: 256GB SSD|Speed: 10 Core CPU with 4 performance cores and 6 efficiency cores
Apple MacBook Air 13 MC6U4 M4 Chip 10 Core CPU 10 Core GPU 16GB Ram 512GB SSD Sky Blue ,https://www.mega.pk/laptop_products/26582/Apple-MacBook-Air-13-MC6U4-M4-Chip-10-Core-CPU-10-Core-GPU-16GB-Ram-512GB-SSD-Sky-Blue.html,"389,999 - PKR
379,499 - PKR","389,999 - PKR",3 % Off,Apple M4 Chip|RAM: 16GB|Screen: 13.6 Inch|OS: macOS|Storage: 512GB SSD|Speed: 10 Core CPU with 4 performance cores and 6 efficiency cores
Apple MacBook Air 13 MW123 M4 Chip 10 Core CPU 8 Core GPU 16GB Ram 256GB SSD Midnight ,https://www.mega.pk/laptop_products/26581/Apple-MacBook-Air-13-MW123-M4-Chip-10-Core-CPU-8-Core-GPU-16GB-Ram-256GB-SSD-Midnight.html,"339,999 - PKR",,N/A,Apple M4 Chip|RAM: 16GB|Screen: 13.6 Inch|OS: macOS|Storage: 256GB SSD|Speed: 10 Core CPU with 4 performance cores and 6 efficiency cores
Apple MacBook Air 13 MW0Y3 M4 Chip 10 Core CPU 8 Core GPU 16GB Ram 256GB SSD Starlight ,https://www.mega.pk/laptop_products/26580/Apple-MacBook-Air-13-MW0Y3-M4-Chip-10-Core-CPU-8-Core-GPU-16GB-Ram-256GB-SSD-Starlight.html,"339,999 - PKR",,N/A,Apple M4 Chip|RAM: 16GB|Screen: 13.6 Inch|OS: macOS|Storage: 256GB SSD|Speed: 10 Core CPU with 4 performance cores and 6 efficiency cores
Lenovo Legion Pro 7 16IAX10H Core Ultra 9 32GB RAM 1TB SSD 16GB RTX 5080 Windows 11,https://www.mega.pk/laptop_products/27072/Lenovo-Legion-Pro-7-16IAX10H-Core-Ultra-9-32GB-RAM-1TB-SSD-16GB-RTX-5080-Windows-11.html,"949,999 - PKR",,N/A,Intel Core Ultra 9 275HX|RAM: 32GB|Screen: 16 inches|OS: Windows 11|Storage: 1TB SSD|M.2 2280 PCIe 5.0x4|Speed: up to 5.40 GHz
Dell 15 DC15250 Core i7 13th Generation 16GB RAM 512GB SSD Windows 11,https://www.mega.pk/laptop_products/27068/Dell-15-DC15250-Core-i7-13th-Generation-16GB-RAM-512GB-SSD-Windows-11.html,"239,999 - PKR",,N/A,Intel Core i7 1355U|RAM: 16GB|Screen: 15.6 Inch|OS: Windows 11|Storage: 512GB SSD|Speed: up to 5.00 GHz
Apple MacBook Air 15 M4 Chip 10 Core CPU 10 Core GPU 24GB Ram 1TB SSD Silver ,https://www.mega.pk/laptop_products/27066/Apple-MacBook-Air-15-M4-Chip-10-Core-CPU-10-Core-GPU-24GB-Ram-1TB-SSD-Silver.html,"524,999 - PKR",,N/A,Apple M4 Chip|RAM: 24GB|Screen: 15.3 Inch|OS: macOS|Storage: 1TB SSD|Speed: 10 Core CPU with 4 performance cores and 6 efficiency cores
Lenovo ThinkPad X1 Carbon Gen 13 Aura Edition Core Ultra 7 32GB RAM 1TB SSD Windows 11 Pro,https://www.mega.pk/laptop_products/27053/Lenovo-ThinkPad-X1-Carbon-Gen-13-Aura-Edition-Core-Ultra-7-32GB-RAM-1TB-SSD-Windows-11-Pro.html,"574,999 - PKR",,N/A,Intel Core Ultra 7 255U|RAM: 32GB|Screen: 14 Inches|OS: Windows 11 Pro|Storage: 1TB SSD|M.2 2280 PCIe 4.0×4 NVMe Opal 2.0|Speed: up to 5.20 GHz
HP AI 15 FD2050wm Core Ultra 5 8GB RAM 512GB SSD Windows 11 Touch,https://www.mega.pk/laptop_products/27052/HP-AI-15-FD2050wm-Core-Ultra-5-8GB-RAM-512GB-SSD-Windows-11-Touch.html,"189,999 - PKR",,N/A,Intel Core Ultra 5 225U|RAM: 8GB|Screen: 15.6 Inch|OS: Windows 11|Storage: 512GB SSD|PCIe NVMe M.2 SSD|Speed: Up to 4.80 GHz
Apple Macbook Pro 16 M5 Max Chip 18 Core CPU 40 Core GPU 64GB RAM 2TB SSD Nano Texture Display,https://www.mega.pk/laptop_products/27051/Apple-Macbook-Pro-16-M5-Max-Chip-18-Core-CPU-40-Core-GPU-64GB-RAM-2TB-SSD-Nano-Texture-Display.html,"1,899,999 - PKR",,N/A,Apple M5 Max chip|RAM: 64GB|Screen: 16.2 Inches|OS: macOS|Storage: 2TB SSD
HP OmniBook 5 16 AF1055cl Core Ultra 5 16GB RAM 1TB SSD Windows 11 Touch,https://www.mega.pk/laptop_products/27050/HP-OmniBook-5-16-AF1055cl-Core-Ultra-5-16GB-RAM-1TB-SSD-Windows-11-Touch.html,"229,999 - PKR",,N/A,Intel Core Ultra 5 225U|RAM: 16GB|Screen: 16 inches|OS: Windows 11|Storage: 1TB SSD|PCIe Gen4 NVMe M.2 SSD|Speed: up to 4.8 GHz
HP OMEN Slim 16 AN0075cl Core Ultra 9 32GB RAM 1TB SSD 8GB RTX 5070 Windows 11,https://www.mega.pk/laptop_products/27049/HP-OMEN-Slim-16-AN0075cl-Core-Ultra-9-32GB-RAM-1TB-SSD-8GB-RTX-5070-Windows-11.html,"551,999 - PKR
539,999 - PKR","551,999 - PKR",2 % Off,Intel Core Ultra 9 285H|RAM: 32GB|Screen: 16 Inches|OS: Windows 11|Storage: 1TB SSD|1 TB PCIe Gen4 NVMe M.2 SSD|Speed: up to 5.4 GHz
Lenovo LOQ 15ARP10E AMD Ryzen 7 16GB RAM 512GB SSD 6GB RTX 4050 DOS ,https://www.mega.pk/laptop_products/27048/Lenovo-LOQ-15ARP10E-AMD-Ryzen-7-16GB-RAM-512GB-SSD-6GB-RTX-4050-DOS.html,"294,999 - PKR
284,999 - PKR","294,999 - PKR",3 % Off,AMD Ryzen 7 7435HS|RAM: 16GB|Screen: 15.6 Inch|OS: DOS|Storage: 512GB|SSD|Speed: up to 5.1 GHz
Hp 255R G10 Ryzen 5 16GB RAM 512GB SSD DOS,https://www.mega.pk/laptop_products/27047/Hp-255R-G10-Ryzen-5-16GB-RAM-512GB-SSD-DOS.html,"174,999 - PKR",,N/A,AMD Ryzen 5 7535U|RAM: 16GB|Screen: 15.6 Inch|OS: DOS|Storage: 512GB SSD|Speed: up to 4.5 GHz
HP 250R G10 Core 5 8GB RAM 512GB SSD DOS,https://www.mega.pk/laptop_products/27046/HP-250R-G10-Core-5-8GB-RAM-512GB-SSD-DOS.html,"169,999 - PKR",,N/A,Intel Core 5 120U|RAM: 8GB|Screen: 15.6 Inch|OS: DOS|Storage: 512GB SSD|PCIe NVMe M.2 SSD|Speed: up to 5.0 GHz
HP 15 FD1899nr Intel Core 7 16GB RAM 512GB SSD Windows 11,https://www.mega.pk/laptop_products/27045/HP-15-FD1899nr-Intel-Core-7-16GB-RAM-512GB-SSD-Windows-11.html,"212,999 - PKR",,N/A,Intel Core 7-150U|RAM: 16GB|Screen: 15.6 Inch|OS: Windows 11|Storage: 512GB SSD|PCIe NVMe M.2 SSD|Speed: up to 5.4 GHz
HP 15 FD0154wm Core Ultra 5 8GB RAM 512GB SSD Windows 11 Touch,https://www.mega.pk/laptop_products/27044/HP-15-FD0154wm-Core-Ultra-5-8GB-RAM-512GB-SSD-Windows-11-Touch.html,"194,999 - PKR",,N/A,Intel Core Ultra 5 125H|RAM: 8GB|Screen: 15.6 Inch|OS: Windows 11|Storage: 512GB SSD|Speed: Up to 4.50 GHz
HP OmniBook X Flip NGAI 16-AR0013dx Ryzen AI 5 16GB RAM 512GB SSD 2K Touch Windows 11,https://www.mega.pk/laptop_products/27043/HP-OmniBook-X-Flip-NGAI-16-AR0013dx-Ryzen-AI-5-16GB-RAM-512GB-SSD-2K-Touch-Windows-11.html,"254,999 - PKR
249,999 - PKR","254,999 - PKR",2 % Off,AMD Ryzen AI 5 340|RAM: 16GB|Screen: 16 Inches|OS: Windows 11|Storage: 512GB SSD|PCIe Gen4 NVMe M.2 SSD|Speed: up to 4.8 GHz
Lenovo LOQ 15 AMD Ryzen 5 16GB RAM 512GB SSD 8GB RTX 5050 Windows 11 ,https://www.mega.pk/laptop_products/27040/Lenovo-LOQ-15-AMD-Ryzen-5-16GB-RAM-512GB-SSD-8GB-RTX-5050-Windows-11.html,"284,999 - PKR",,N/A,AMD Ryzen 5 220|RAM: 16GB|Screen: 15.6 Inch|OS: Windows 11|Storage: 512GB|SSD|Speed: Up to 4.9 GHz
Lenovo LOQ 15 AMD Ryzen 7 16GB RAM 512GB SSD 8GB RTX 5050 Windows 11 ,https://www.mega.pk/laptop_products/27039/Lenovo-LOQ-15-AMD-Ryzen-7-16GB-RAM-512GB-SSD-8GB-RTX-5050-Windows-11.html,"321,999 - PKR",,N/A,AMD Ryzen 7 250|RAM: 16GB|Screen: 15.6 Inch|OS: Windows 11|Storage: 512GB|SSD|Speed: Up to 5.1 GHz
Apple Macbook Pro 16 MGEA4 M5 Pro 18 Core CPU 20 Core GPU 24GB RAM 1TB SSD Space Black,https://www.mega.pk/laptop_products/27038/Apple-Macbook-Pro-16-MGEA4-M5-Pro-18-Core-CPU-20-Core-GPU-24GB-RAM-1TB-SSD-Space-Black.html,"874,999 - PKR",,N/A,Apple M5 Pro chip|RAM: 24GB|Screen: 16 Inches|OS: macOS|Storage: 1TB SSD
Apple Macbook Pro 16 MGEC4 M5 Pro 18 Core CPU 20 Core GPU 48GB RAM 1TB SSD Space Black,https://www.mega.pk/laptop_products/27037/Apple-Macbook-Pro-16-MGEC4-M5-Pro-18-Core-CPU-20-Core-GPU-48GB-RAM-1TB-SSD-Space-Black.html,"1,069,999 - PKR",,N/A,Apple M5 Pro chip|RAM: 48GB|Screen: 16 Inches|OS: macOS|Storage: 1TB SSD
ASUS ROG Strix G16 Core i9 14th Generation 16GB Ram 1TB SSD 8GB NVIDIA RTX5060 Windows 11,https://www.mega.pk/laptop_products/27036/ASUS-ROG-Strix-G16-Core-i9-14th-Generation-16GB-Ram-1TB-SSD-8GB-NVIDIA-RTX5060-Windows-11.html,"539,999 - PKR",,N/A,Intel Core i9 Processor 14900HX|RAM: 16GB|Screen: 16 Inches|OS: Windows 11|Storage: 1TB SSD|PCIe 4.0 NVMe M.2 SSD|Speed: up to 5.80 GHz
ASUS TUF F16 FX608J Core i7 14th Generation 16GB RAM 1TB SSD 8GB RTX 5070 Windows11,https://www.mega.pk/laptop_products/27035/ASUS-TUF-F16-FX608J-Core-i7-14th-Generation-16GB-RAM-1TB-SSD-8GB-RTX-5070-Windows11.html,"464,499 - PKR",,N/A,Intel Core i7-14650HX|RAM: 16GB|Screen: 16 inches|OS: Windows11|Storage: 1TB SSD|SSD|Speed: up to 5.2 GHz
Apple MacBook Pro 14 M3 Pro Chip 11 Core CPU 14 Core GPU 36GB RAM 512GB SSD,https://www.mega.pk/laptop_products/27032/Apple-MacBook-Pro-14-M3-Pro-Chip-11-Core-CPU-14-Core-GPU-36GB-RAM-512GB-SSD.html,"719,999 - PKR
709,999 - PKR","719,999 - PKR",1 % Off,Apple M3 Pro Chip|RAM: 36GB|Screen: 14.2 INCHES|OS: macOS|Storage: 512GB|SSD|Speed: 11 Core CPU with 5 performance cores and 6 efficiency cores 16 Core Neural Engine 150GB/s memory bandwidth
Apple MacBook Air 13 MDHF4 M5 Chip 10C CPU 10C GPU 16GB RAM 1TB SSD Midnight,https://www.mega.pk/laptop_products/27031/Apple-MacBook-Air-13-MDHF4-M5-Chip-10C-CPU-10C-GPU-16GB-RAM-1TB-SSD-Midnight.html,"459,999 - PKR",,N/A,Apple M5 chip|RAM: 16GB|Screen: 13.6 Inch|OS: macOS|Storage: 1TB SSD
Apple MacBook Air 13 MDHJ4 M5 Chip 10C CPU 10C GPU 16GB RAM 1TB SSD SkyBlue,https://www.mega.pk/laptop_products/27030/Apple-MacBook-Air-13-MDHJ4-M5-Chip-10C-CPU-10C-GPU-16GB-RAM-1TB-SSD-SkyBlue.html,"459,999 - PKR",,N/A,Apple M5 chip|RAM: 16GB|Screen: 13.6 Inch|OS: macOS|Storage: 1TB SSD
Apple MacBook Air 15 M5 Chip MDVH4 10C CPU 10C GPU 16GB RAM 512GB SSD Midnight,https://www.mega.pk/laptop_products/27029/Apple-MacBook-Air-15-M5-Chip-MDVH4-10C-CPU-10C-GPU-16GB-RAM-512GB-SSD-Midnight.html,"449,999 - PKR",,N/A,Apple M5 chip|RAM: 16GB|Screen: 15.3 Inch|OS: macOS|Storage: 512GB SSD
Apple MacBook Air 15 M5 Chip MDVD4 10C CPU 10C GPU 16GB RAM 512GB SSD Starlight,https://www.mega.pk/laptop_products/27028/Apple-MacBook-Air-15-M5-Chip-MDVD4-10C-CPU-10C-GPU-16GB-RAM-512GB-SSD-Starlight.html,"449,999 - PKR",,N/A,Apple M5 chip|RAM: 16GB|Screen: 15.3 Inch|OS: macOS|Storage: 512GB SSD
Apple MacBook Air 15 M5 Chip MDVQ4 10C CPU 10C GPU 16GB RAM 512GB SSD SkyBlue,https://www.mega.pk/laptop_products/27027/Apple-MacBook-Air-15-M5-Chip-MDVQ4-10C-CPU-10C-GPU-16GB-RAM-512GB-SSD-SkyBlue.html,"449,999 - PKR",,N/A,Apple M5 chip|RAM: 16GB|Screen: 15.3 Inch|OS: macOS|Storage: 512GB SSD
Apple MacBook Air 13 MDHK4 M5 Chip 10C CPU 10C GPU 24GB RAM 1TB SSD SkyBlue,https://www.mega.pk/laptop_products/27026/Apple-MacBook-Air-13-MDHK4-M5-Chip-10C-CPU-10C-GPU-24GB-RAM-1TB-SSD-SkyBlue.html,"499,999 - PKR",,N/A,Apple M5 chip|RAM: 24GB|Screen: 13.6 Inch|OS: macOS|Storage: 1TB SSD
Apple MacBook Air 13 MDHG4 M5 Chip 10C CPU 10C GPU 24GB RAM 1TB SSD Midnight,https://www.mega.pk/laptop_products/27025/Apple-MacBook-Air-13-MDHG4-M5-Chip-10C-CPU-10C-GPU-24GB-RAM-1TB-SSD-Midnight.html,"499,999 - PKR",,N/A,Apple M5 chip|RAM: 24GB|Screen: 13.6 Inch|OS: macOS|Storage: 1TB SSD
Apple MacBook Air 13 MDHA4 M5 Chip 16GB RAM 512GB SSD Starlight,https://www.mega.pk/laptop_products/27024/Apple-MacBook-Air-13-MDHA4-M5-Chip-16GB-RAM-512GB-SSD-Starlight.html,"374,999 - PKR",,N/A,Apple M5 chip|RAM: 16GB|Screen: 13.6 Inch|OS: macOS|Storage: 512GB SSD
LENOVO Legion 5 15IRX10 Core i9 14th Generation 32GB RAM 1TB SSD 8GB RTX 5070 Windows 11,https://www.mega.pk/laptop_products/27023/LENOVO-Legion-5-15IRX10-Core-i9-14th-Generation-32GB-RAM-1TB-SSD-8GB-RTX-5070-Windows-11.html,"609,999 - PKR
589,999 - PKR","609,999 - PKR",3 % Off,Intel Core i9-14900HX|RAM: 32GB|Screen: 15.1 Inch|OS: Windows 11|Storage: 1TB SSD|M.2 2242 PCIe 4.0×4 NVMe|Speed: up to 5.80 GHz
Apple MacBook Air 13 MDHH4 M5 Chip 16GB RAM 512GB SSD SkyBlue,https://www.mega.pk/laptop_products/27022/Apple-MacBook-Air-13-MDHH4-M5-Chip-16GB-RAM-512GB-SSD-SkyBlue.html,"374,999 - PKR",,N/A,Apple M5 chip|RAM: 16GB|Screen: 13.6 Inch|OS: macOS|Storage: 512GB SSD
Apple MacBook Air 13 MDHE4 M5 Chip 16GB RAM 512GB SSD Midnight,https://www.mega.pk/laptop_products/27021/Apple-MacBook-Air-13-MDHE4-M5-Chip-16GB-RAM-512GB-SSD-Midnight.html,"374,999 - PKR",,N/A,Apple M5 chip|RAM: 16GB|Screen: 13.6 Inch|OS: macOS|Storage: 512GB SSD
Apple Macbook Pro 14 Z1MH002K8 M5 Pro 18 Core CPU 20 Core GPU 64GB RAM 1TB SSD Nano Texture,https://www.mega.pk/laptop_products/27011/Apple-Macbook-Pro-14-Z1MH002K8-M5-Pro-18-Core-CPU-20-Core-GPU-64GB-RAM-1TB-SSD-Nano-Texture.html,"1,399,999 - PKR",,N/A,Apple M5 Pro chip|RAM: 64GB|Screen: 14.2 Inches|OS: macOS|Storage: 1TB SSD
Apple MacBook Neo MHFJ4 8GB RAM 512GB SSD With Touch iD,https://www.mega.pk/laptop_products/27010/Apple-MacBook-Neo-MHFJ4-8GB-RAM-512GB-SSD-With-Touch-iD.html,"279,999 - PKR",,N/A,Apple A18 Pro chip|RAM: 8GB|Screen: 13.0 Inch|OS: macOS|Storage: 512GB SSD|Speed: 6 Core CPU with 2 performance Cores and 4 efficiency cores
HP 15 FD0215Dx Core 5 16GB RAM 512GB SSD Windows 11 Touch,https://www.mega.pk/laptop_products/26991/HP-15-FD0215Dx-Core-5-16GB-RAM-512GB-SSD-Windows-11-Touch.html,"191,999 - PKR",,N/A,Intel Core 5 120U|RAM: 16GB|Screen: 15.6 Inch|OS: Windows 11|Storage: 512GB SSD|PCIe NVMe M.2 SSD|Speed: up to 5.0 GHz
Apple Macbook Pro 14 MGDU4 M5 Max Chip 18 Core CPU 32 Core GPU 36GB RAM 2TB SSD Space Black,https://www.mega.pk/laptop_products/26987/Apple-Macbook-Pro-14-MGDU4-M5-Max-Chip-18-Core-CPU-32-Core-GPU-36GB-RAM-2TB-SSD-Space-Black.html,"1,211,999 - PKR
1,179,999 - PKR","1,211,999 - PKR",3 % Off,Apple M5 Max chip|RAM: 36GB|Screen: 14.2 Inches|OS: macOS|Storage: 2TB SSD
Apple Macbook Pro 14 MJLW4 M5 Pro 15 Core CPU 16 Core GPU 24GB RAM 2TB SSD Space Black,https://www.mega.pk/laptop_products/26986/Apple-Macbook-Pro-14-MJLW4-M5-Pro-15-Core-CPU-16-Core-GPU-24GB-RAM-2TB-SSD-Space-Black.html,"844,999 - PKR",,N/A,Apple M5 Pro chip|RAM: 24GB|Screen: 14.2 Inches|OS: macOS|Storage: 2TB SSD
Apple Macbook Pro 14 MGDR4 M5 Pro 15 Core CPU 16 Core GPU 24GB RAM 1TB SSD Space Black,https://www.mega.pk/laptop_products/26985/Apple-Macbook-Pro-14-MGDR4-M5-Pro-15-Core-CPU-16-Core-GPU-24GB-RAM-1TB-SSD-Space-Black.html,"769,999 - PKR",,N/A,Apple M5 Pro chip|RAM: 24GB|Screen: 14.2 Inches|OS: macOS|Storage: 1TB SSD
Apple MacBook Air 15 M5 Chip,https://www.mega.pk/laptop_products/26984/Apple-MacBook-Air-15-M5-Chip.html,"449,999 - PKR",,N/A,Apple M5 chip|RAM: 16GB|Screen: 15.3 Inch|OS: macOS|Storage: 512GB SSD
Apple MacBook Air 13 M5 Chip,https://www.mega.pk/laptop_products/26983/Apple-MacBook-Air-13-M5-Chip.html,"374,999 - PKR",,N/A,Apple M5 chip|RAM: 16GB|Screen: 13.6 Inch|OS: macOS|Storage: 512GB SSD
Apple MacBook Neo 8GB RAM 512GB SSD,https://www.mega.pk/laptop_products/26980/Apple-MacBook-Neo-8GB-RAM-512GB-SSD.html,"279,999 - PKR",,N/A,Apple A18 Pro chip|RAM: 8GB|Screen: 13.0 Inch|OS: macOS|Storage: 512GB SSD|Speed: 6 Core CPU with 2 performance Cores and 4 efficiency cores
Apple MacBook Neo 8GB RAM 256GB SSD,https://www.mega.pk/laptop_products/26979/Apple-MacBook-Neo-8GB-RAM-256GB-SSD.html,"244,999 - PKR
239,999 - PKR","244,999 - PKR",2 % Off,Apple A18 Pro chip|RAM: 8GB|Screen: 13.0 Inch|OS: macOS|Storage: 256GB SSD|Speed: 6 Core CPU with 2 performance Cores and 4 efficiency cores
Dell 15 DC15250 Core i5 13th Generation 8GB RAM 512GB SSD Windows 11,https://www.mega.pk/laptop_products/26978/Dell-15-DC15250-Core-i5-13th-Generation-8GB-RAM-512GB-SSD-Windows-11.html,"164,999 - PKR",,N/A,Core i5 1334U|RAM: 8GB|Screen: 15.6 Inch|OS: Windows 11|Storage: 512GB SSD|Speed: up to 4.6 GHz
ACER NITRO ANV16-42-R309 Ryzen 5 16GB RAM 512GB SSD 8GB RTX 5050 Windows 11,https://www.mega.pk/laptop_products/26971/ACER-NITRO-ANV16-42-R309-Ryzen-5-16GB-RAM-512GB-SSD-8GB-RTX-5050-Windows-11.html,"271,999 - PKR",,N/A,AMD Ryzen 5 240 Ryzen AI|RAM: 16GB|OS: Windows 11|Storage: 512GB SSD|PCI Express NVMe 4.0|Speed: up to 4.30 GHz
ACER NITRO V16 SLIM ANV16S-41-R89V Ryzen 7 16GB RAM 512GB SSD 8GB RTX 5060 Windows 11,https://www.mega.pk/laptop_products/26970/ACER-NITRO-V16-SLIM-ANV16S-41-R89V-Ryzen-7-16GB-RAM-512GB-SSD-8GB-RTX-5060-Windows-11.html,"359,999 - PKR
354,999 - PKR","359,999 - PKR",1 % Off,AMD Ryzen 7 260 Ryzen AI|RAM: 16GB|OS: Windows 11|Storage: 512GB SSD|PCI Express NVMe 4.0|Speed: up to 5.10 GHz
HP ProBook 4 G1i 14 Core Ultra 5 16GB RAM 512GB SSD DOS,https://www.mega.pk/laptop_products/26963/HP-ProBook-4-G1i-14-Core-Ultra-5-16GB-RAM-512GB-SSD-DOS.html,"254,999 - PKR",,N/A,Intel Core Ultra 5 225U|RAM: 16GB|Screen: 14 Inches|OS: DOS|Storage: 512GB SSD|SSD|Speed: up to 4.8 GHz
HP ProBook 4 G1i 14 Core Ultra 7 16GB RAM 512GB SSD DOS,https://www.mega.pk/laptop_products/26962/HP-ProBook-4-G1i-14-Core-Ultra-7-16GB-RAM-512GB-SSD-DOS.html,"294,999 - PKR",,N/A,Intel Core Ultra 7 255U|RAM: 16GB|Screen: 14 Inches|OS: DOS|Storage: 512GB SSD|SSD|Speed: up to 5.2 GHz
HP ProBook 4 G1i 16 Core Ultra 7 16GB RAM 512GB SSD DOS,https://www.mega.pk/laptop_products/26956/HP-ProBook-4-G1i-16-Core-Ultra-7-16GB-RAM-512GB-SSD-DOS.html,"294,999 - PKR",,N/A,Intel Core Ultra 7 255U|RAM: 16GB|Screen: 16 Inches|OS: DOS|Storage: 512GB SSD|SSD|Speed: up to 5.2 GHz
HP ProBook 4 G1i 16 Core Ultra 5 16GB RAM 512GB SSD DOS,https://www.mega.pk/laptop_products/26955/HP-ProBook-4-G1i-16-Core-Ultra-5-16GB-RAM-512GB-SSD-DOS.html,"259,999 - PKR
254,999 - PKR","259,999 - PKR",2 % Off,Intel Core Ultra 5 225U|RAM: 16GB|Screen: 16 Inches|OS: DOS|Storage: 512GB SSD|SSD|Speed: up to 4.8 GHz
Lenovo LOQ 15 Core i5 13th Generation 16GB RAM 512GB SSD 8GB RTX 5050 DOS ,https://www.mega.pk/laptop_products/26945/Lenovo-LOQ-15-Core-i5-13th-Generation-16GB-RAM-512GB-SSD-8GB-RTX-5050-DOS.html,"304,999 - PKR",,N/A,Core i5 13th Generation i5-13450HX|RAM: 16GB|Screen: 15.6 Inch|OS: DOS|Storage: 512GB SSD|SSD|Speed: up to 4.6 GHz
LENOVO IdeaPad 5 Core Ultra 5 8GB RAM 512GB SSD Touch X360 Windows 11,https://www.mega.pk/laptop_products/26944/LENOVO-IdeaPad-5-Core-Ultra-5-8GB-RAM-512GB-SSD-Touch-X360-Windows-11.html,"198,999 - PKR
194,999 - PKR","198,999 - PKR",2 % Off,Intel Core Ultra 5 225U|RAM: 8GB|Screen: 14 Inches|OS: Windows 11|Storage: 512GB SSD|M.2 2242 PCIe 4.0×4 NVMe|Speed: up to 4.8GHz
